start,goal,runs,path_found,total_cost,path_total_distance,path_total_travel_time,runtime_ms_min,runtime_ms_mean,runtime_ms_max,algorithm,cost_type,dataset,edge_node_ratio,expanded_backward_max,expanded_backward_mean,expanded_backward_min,expanded_forward_max,expanded_forward_mean,expanded_forward_min,expanded_nodes_max,expanded_nodes_mean,expanded_nodes_min,optimality_gap_pct,preprocess_ms,runs_per_pair,scenario,seed,stress_max,stress_mean,stress_min
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.4214999498799443,0.4880000138655305,0.6510000675916672,a_star_active_alt,time,graph_100,2.96,,,,,,,70,70,70,0.0,12.35199999064207,10,realistic,42,0.7,0.7,0.7
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.25040004402399063,0.26528999442234635,0.3122999332845211,a_star_active_alt,time,graph_100,2.96,,,,,,,38,38,38,0.0,12.35199999064207,10,realistic,42,0.38,0.38,0.38
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.29009999707341194,0.3340100054629147,0.47289999201893806,a_star_active_alt,time,graph_100,2.96,,,,,,,47,47,47,0.0,12.35199999064207,10,realistic,42,0.47,0.47,0.47
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.2861999673768878,0.304899993352592,0.3424999304115772,a_star_active_alt,time,graph_100,2.96,,,,,,,44,44,44,0.0,12.35199999064207,10,realistic,42,0.44,0.44,0.44
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.443900004029274,0.4827899974770844,0.6067999638617039,a_star_active_alt,time,graph_100,2.96,,,,,,,78,78,78,0.0,12.35199999064207,10,realistic,42,0.78,0.78,0.78
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.4705999745056033,0.5341900046914816,0.5893999477848411,a_star_departure_alt,time,graph_100,2.96,,,,,,,70,70,70,0.0,3.7444999907165766,10,realistic,42,0.7,0.7,0.7
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.22470008116215467,0.24092999519780278,0.29719993472099304,a_star_departure_alt,time,graph_100,2.96,,,,,,,35,35,35,0.0,3.7444999907165766,10,realistic,42,0.35,0.35,0.35
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.2893999917432666,0.32351999543607235,0.44319999869912863,a_star_departure_alt,time,graph_100,2.96,,,,,,,45,45,45,0.0,3.7444999907165766,10,realistic,42,0.45,0.45,0.45
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.25299994740635157,0.291630020365119,0.36260008346289396,a_star_departure_alt,time,graph_100,2.96,,,,,,,39,39,39,0.0,3.7444999907165766,10,realistic,42,0.39,0.39,0.39
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.42049994226545095,0.46502999030053616,0.5770999705418944,a_star_departure_alt,time,graph_100,2.96,,,,,,,64,64,64,0.0,3.7444999907165766,10,realistic,42,0.64,0.64,0.64
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.2711999695748091,0.2984199905768037,0.35260000731796026,dijkstra_contracted,time,graph_100,2.96,,,,,,,94,94,94,0.0,0.9124999633058906,10,realistic,42,0.94,0.94,0.94
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.1743000466376543,0.1950399950146675,0.2951999194920063,dijkstra_contracted,time,graph_100,2.96,,,,,,,60,60,60,0.0,0.9124999633058906,10,realistic,42,0.6,0.6,0.6
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.22050004918128252,0.22921999916434288,0.2463000128045678,dijkstra_contracted,time,graph_100,2.96,,,,,,,77,77,77,0.0,0.9124999633058906,10,realistic,42,0.77,0.77,0.77
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.20110001787543297,0.21532998653128743,0.24740002118051052,dijkstra_contracted,time,graph_100,2.96,,,,,,,71,71,71,0.0,0.9124999633058906,10,realistic,42,0.71,0.71,0.71
