start,goal,runs,path_found,total_cost,path_total_distance,path_total_travel_time,runtime_ms_min,runtime_ms_mean,runtime_ms_max,algorithm,cost_type,dataset,edge_node_ratio,expanded_backward_max,expanded_backward_mean,expanded_backward_min,expanded_forward_max,expanded_forward_mean,expanded_forward_min,expanded_nodes_max,expanded_nodes_mean,expanded_nodes_min,optimality_gap_pct,preprocess_ms,runs_per_pair,scenario,seed,stress_max,stress_mean,stress_min
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.4288000054657459,0.437400012742728,0.47170009929686785,a_star_departure_alt,time,graph_100,2.96,,,,,,,70,70,70,0.0,2.5136000476777554,10,realistic,42,0.7,0.7,0.7
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.2055000513792038,0.22200000239536166,0.2532999496906996,a_star_departure_alt,time,graph_100,2.96,,,,,,,35,35,35,0.0,2.5136000476777554,10,realistic,42,0.35,0.35,0.35
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.2652000403031707,0.28437001165002584,0.34460006281733513,a_star_departure_alt,time,graph_100,2.96,,,,,,,45,45,45,0.0,2.5136000476777554,10,realistic,42,0.45,0.45,0.45
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.22540008649230003,0.23274000268429518,0.2495000371709466,a_star_departure_alt,time,graph_100,2.96,,,,,,,39,39,39,0.0,2.5136000476777554,10,realistic,42,0.39,0.39,0.39
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.37059991154819727,0.3778000012971461,0.40739995893090963,a_star_departure_alt,time,graph_100,2.96,,,,,,,64,64,64,0.0,2.5136000476777554,10,realistic,42,0.64,0.64,0.64
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.2180000301450491,0.2241999958641827,0.24889991618692875,dijkstra_contracted,time,graph_100,2.96,,,,,,,94,94,94,0.0,0.7656000088900328,10,realistic,42,0.94,0.94,0.94
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.13940001372247934,0.14188000932335854,0.14700007159262896,dijkstra_contracted,time,graph_100,2.96,,,,,,,60,60,60,0.0,0.7656000088900328,10,realistic,42,0.6,0.6,0.6
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.17659994773566723,0.18279999494552612,0.20070001482963562,dijkstra_contracted,time,graph_100,2.96,,,,,,,77,77,77,0.0,0.7656000088900328,10,realistic,42,0.77,0.77,0.77
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.16309996135532856,0.18618999747559428,0.295699923299253,dijkstra_contracted,time,graph_100,2.96,,,,,,,71,71,71,0.0,0.7656000088900328,10,realistic,42,0.71,0.71,0.71
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.201700022444129,0.20834999158978462,0.2340000355616212,dijkstra_contracted,time,graph_100,2.96,,,,,,,87,87,87,0.0,0.7656000088900328,10,realistic,42,0.87,0.87,0.87
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.3074000123888254,0.34181999508291483,0.6143000209704041,a_star_contracted,time,graph_100,2.96,,,,,,,93,93,93,0.0,0.002200016751885414,10,realistic,42,0.93,0.93,0.93
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.1973999897018075,0.22836999269202352,0.2799000358209014,a_star_contracted,time,graph_100,2.96,,,,,,,56,56,56,0.0,0.002200016751885414,10,realistic,42,0.56,0.56,0.56
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.2573999809101224,0.2735100104473531,0.32430002465844154,a_star_contracted,time,graph_100,2.96,,,,,,,75,75,75,0.0,0.002200016751885414,10,realistic,42,0.75,0.75,0.75
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.2277999883517623,0.2332199946977198,0.24550000671297312,a_star_contracted,time,graph_100,2.96,,,,,,,66,66,66,0.0,0.002200016751885414,10,realistic,42,0.66,0.66,0.66
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.28739997651427984,0.3069199970923364,0.38049998693168163,a_star_contracted,time,graph_100,2.96,,,,,,,85,85,85,0.0,0.002200016751885414,10,realistic,42,0.85,0.85,0.85
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.21550001110881567,0.22591999731957912,0.282699940726161,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,70,70,70,0.0,1.706099952571094,10,realistic,42,0.7,0.7,0.7
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.09719992522150278,0.09922999888658524,0.10529998689889908,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,31,31,31,0.0,1.706099952571094,10,realistic,42,0.31,0.31,0.31
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.09949994273483753,0.10074999881908298,0.10649999603629112,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,34,34,34,0.0,1.706099952571094,10,realistic,42,0.34,0.34,0.34
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.1020999625325203,0.10486999526619911,0.1094000181183219,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,33,33,33,0.0,1.706099952571094,10,realistic,42,0.33,0.33,0.33
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.17570005729794502,0.18627999816089869,0.22709998302161694,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,60,60,60,0.0,1.706099952571094,10,realistic,42,0.6,0.6,0.6
N_0_0,N_9_9,10,True,35.62264361394225,35.62264361394225,46.17,0.31949998810887337,0.3434899961575866,0.3917999565601349,dijkstra,distance,graph_1000,3.47,,,,,,,102,102,102,0.0,0.0,10,mixed,42,0.102,0.102,0.102
N_0_0,N_7_26,10,True,108.7721995272672,108.7721995272672,115.57999999999998,2.943999948911369,3.075150027871132,3.377299988642335,dijkstra,distance,graph_1000,3.47,,,,,,,782,782,782,0.0,0.0,10,mixed,42,0.782,0.782,0.782
N_0_0,N_6_17,10,True,51.37845019103772,51.37845019103772,59.58999999999999,0.6414999952539802,0.6634699995629489,0.6966000655665994,dijkstra,distance,graph_1000,3.47,,,,,,,196,196,196,0.0,0.0,10,mixed,42,0.196,0.196,0.196
N_0_0,N_4_9,10,True,35.187506403343896,35.187506403343896,38.13000000000001,0.3032999811694026,0.3266099956817925,0.3839000128209591,dijkstra,distance,graph_1000,3.47,,,,,,,97,97,97,0.0,0.0,10,mixed,42,0.097,0.097,0.097
N_0_0,N_3_35,10,True,118.91098527865647,118.91098527865647,133.20999999999998,3.374699968844652,3.7516499869525433,4.974599927663803,dijkstra,distance,graph_1000,3.47,,,,,,,878,878,878,0.0,0.0,10,mixed,42,0.878,0.878,0.878
N_0_0,N_9_9,10,True,76.7,57.30337913185885,76.7,0.5326999817043543,0.5496400059200823,0.6422000005841255,dijkstra,time,graph_1000,3.47,,,,,,,159,159,159,0.0,0.0,10,mixed,42,0.159,0.159,0.159
N_0_0,N_7_26,10,True,167.78000000000003,148.16130608464837,167.78000000000003,2.8455000137910247,3.0406399979256094,3.379700006917119,dijkstra,time,graph_1000,3.47,,,,,,,805,805,805,0.0,0.0,10,mixed,42,0.805,0.805,0.805
N_0_0,N_6_17,10,True,97.05000000000001,76.73254237675977,97.05000000000001,0.892499927431345,0.9396799956448376,1.0377001017332077,dijkstra,time,graph_1000,3.47,,,,,,,265,265,265,0.0,0.0,10,mixed,42,0.265,0.265,0.265
N_0_0,N_4_9,10,True,53.05,43.71177477561322,53.05,0.2896001096814871,0.3752000047825277,0.5797999911010265,dijkstra,time,graph_1000,3.47,,,,,,,92,92,92,0.0,0.0,10,mixed,42,0.092,0.092,0.092
N_0_0,N_3_35,10,True,169.83,154.4113588408451,169.83,3.002100042067468,3.7415899918414652,5.405200063250959,dijkstra,time,graph_1000,3.47,,,,,,,821,821,821,0.0,0.0,10,mixed,42,0.821,0.821,0.821
N_0_0,N_9_9,10,True,35.622643613942245,35.62264361394225,46.17,0.2658000448718667,0.37484000204131007,0.9986000368371606,bidirectional_dijkstra,distance,graph_1000,3.47,24,24,24,39,39,39,63,63,63,-1.994637858606324e-14,0.0,10,mixed,42,0.063,0.063,0.063
N_0_0,N_7_26,10,True,108.77219952726719,108.7721995272672,115.57999999999998,2.361699938774109,2.561389992479235,2.9277000576257706,bidirectional_dijkstra,distance,graph_1000,3.47,247,247,247,217,217,217,464,464,464,-1.306478565016018e-14,0.0,10,mixed,42,0.464,0.464,0.464
N_0_0,N_6_17,10,True,51.378450191037714,51.37845019103772,59.58999999999999,0.8648000657558441,0.9222900029271841,1.029999926686287,bidirectional_dijkstra,distance,graph_1000,3.47,113,113,113,63,63,63,176,176,176,-1.3829586784306016e-14,0.0,10,mixed,42,0.176,0.176,0.176
N_0_0,N_4_9,10,True,35.18750640334389,35.187506403343896,38.13000000000001,0.4629000322893262,0.48598001012578607,0.5499999970197678,bidirectional_dijkstra,distance,graph_1000,3.47,59,59,59,39,39,39,98,98,98,-2.0193040325601953e-14,0.0,10,mixed,42,0.098,0.098,0.098
N_0_0,N_3_35,10,True,118.91098527865645,118.91098527865647,133.20999999999998,2.8834999538958073,3.2031599897891283,3.764500026591122,bidirectional_dijkstra,distance,graph_1000,3.47,364,364,364,261,261,261,625,625,625,-1.1950834215947527e-14,0.0,10,mixed,42,0.625,0.625,0.625
N_0_0,N_9_9,10,True,35.62264361394225,35.62264361394225,46.17,0.4684000741690397,0.4870999953709543,0.5439999513328075,a_star,distance,graph_1000,3.47,,,,,,,94,94,94,0.0,5.321300006471574,10,mixed,42,0.094,0.094,0.094
N_0_0,N_7_26,10,True,108.7721995272672,108.7721995272672,115.57999999999998,4.158399999141693,4.417599993757904,4.91160003002733,a_star,distance,graph_1000,3.47,,,,,,,758,758,758,0.0,5.321300006471574,10,mixed,42,0.758,0.758,0.758
N_0_0,N_6_17,10,True,51.37845019103772,51.37845019103772,59.58999999999999,0.9881999576464295,1.2177799944765866,1.6810999950394034,a_star,distance,graph_1000,3.47,,,,,,,178,178,178,0.0,5.321300006471574,10,mixed,42,0.178,0.178,0.178
N_0_0,N_4_9,10,True,35.187506403343896,35.187506403343896,38.13000000000001,0.5142000736668706,0.5422399961389601,0.5914999637752771,a_star,distance,graph_1000,3.47,,,,,,,95,95,95,0.0,5.321300006471574,10,mixed,42,0.095,0.095,0.095
N_0_0,N_3_35,10,True,118.91098527865647,118.91098527865647,133.20999999999998,4.651100025512278,5.111639981623739,5.570199922658503,a_star,distance,graph_1000,3.47,,,,,,,859,859,859,0.0,5.321300006471574,10,mixed,42,0.859,0.859,0.859
N_0_0,N_9_9,10,True,76.7,57.30337913185885,76.7,0.6486000493168831,0.6688300054520369,0.7847000379115343,a_star,time,graph_1000,3.47,,,,,,,150,150,150,0.0,5.321300006471574,10,mixed,42,0.15,0.15,0.15
N_0_0,N_7_26,10,True,167.78000000000003,148.16130608464837,167.78000000000003,3.3912999788299203,3.8334400043822825,5.1009999588131905,a_star,time,graph_1000,3.47,,,,,,,774,774,774,0.0,5.321300006471574,10,mixed,42,0.774,0.774,0.774
N_0_0,N_6_17,10,True,97.05000000000001,76.73254237675977,97.05000000000001,1.0715000098571181,1.1519900057464838,1.6657999949529767,a_star,time,graph_1000,3.47,,,,,,,243,243,243,0.0,5.321300006471574,10,mixed,42,0.243,0.243,0.243
N_0_0,N_4_9,10,True,53.05,43.71177477561322,53.05,0.35149999894201756,0.3661000053398311,0.38400001358240843,a_star,time,graph_1000,3.47,,,,,,,86,86,86,0.0,5.321300006471574,10,mixed,42,0.086,0.086,0.086
N_0_0,N_3_35,10,True,169.83,154.4113588408451,169.83,3.4833999816328287,3.8021399988792837,4.461499978788197,a_star,time,graph_1000,3.47,,,,,,,789,789,789,0.0,5.321300006471574,10,mixed,42,0.789,0.789,0.789
N_0_0,N_9_9,10,True,35.62264361394225,35.62264361394225,46.17,0.3496999852359295,0.3820899873971939,0.526099931448698,a_star_alt,distance,graph_1000,3.47,,,,,,,49,49,49,0.0,62.267899978905916,10,mixed,42,0.049,0.049,0.049
N_0_0,N_7_26,10,True,108.7721995272672,108.7721995272672,115.57999999999998,2.1529000950977206,2.2728699957951903,2.57939996663481,a_star_alt,distance,graph_1000,3.47,,,,,,,267,267,267,0.0,62.267899978905916,10,mixed,42,0.267,0.267,0.267
N_0_0,N_6_17,10,True,51.37845019103772,51.37845019103772,59.58999999999999,0.7931999862194061,0.8644199930131435,1.1508999159559608,a_star_alt,distance,graph_1000,3.47,,,,,,,97,97,97,0.0,62.267899978905916,10,mixed,42,0.097,0.097,0.097
