start,goal,runs,path_found,total_cost,path_total_distance,path_total_travel_time,runtime_ms_min,runtime_ms_mean,runtime_ms_max,algorithm,cost_type,dataset,edge_node_ratio,expanded_backward_max,expanded_backward_mean,expanded_backward_min,expanded_forward_max,expanded_forward_mean,expanded_forward_min,expanded_nodes_max,expanded_nodes_mean,expanded_nodes_min,optimality_gap_pct,preprocess_ms,runs_per_pair,scenario,seed,stress_max,stress_mean,stress_min
N_0_0,N_7_9,10,True,61.783527384914024,61.783527384914024,70.21000000000001,0.24009996559470892,0.242979999165982,0.2498000394552946,weighted_a_star,distance,graph_100,3.02,,,,,,,71,71,71,0.0,0.002200016751885414,10,realistic,43,0.71,0.71,0.71
N_0_0,N_9_9,10,True,119.67999999999999,62.27353293908665,119.67999999999999,0.2630999078974128,0.271269993390888,0.31669996678829193,weighted_a_star,time,graph_100,3.02,,,,,,,78,78,78,0.0,0.002200016751885414,10,realistic,43,0.78,0.78,0.78
N_0_0,N_9_4,10,True,113.7,69.63515385043345,113.7,0.24229998234659433,0.24602999910712242,0.25209994055330753,weighted_a_star,time,graph_100,3.02,,,,,,,74,74,74,0.0,0.002200016751885414,10,realistic,43,0.74,0.74,0.74
N_0_0,N_8_9,10,True,110.47999999999999,57.16011486807801,110.47999999999999,0.2242999617010355,0.2269499935209751,0.23849995341151953,weighted_a_star,time,graph_100,3.02,,,,,,,69,69,69,0.0,0.002200016751885414,10,realistic,43,0.69,0.69,0.69
N_0_0,N_8_4,10,True,100.43,63.59128852161205,100.43,0.17669994849711657,0.18056000117212534,0.18620002083480358,weighted_a_star,time,graph_100,3.02,,,,,,,54,54,54,0.0,0.002200016751885414,10,realistic,43,0.54,0.54,0.54
N_0_0,N_7_9,10,True,126.72,64.47481823555077,126.72,0.2888999879360199,0.3016900038346648,0.36539998836815357,weighted_a_star,time,graph_100,3.02,,,,,,,90,90,90,0.0,0.002200016751885414,10,realistic,43,0.9,0.9,0.9
N_0_0,N_9_9,10,True,59.582242088449895,59.5822420884499,66.60000000000001,0.695900060236454,0.7205899921245873,0.8175999391824007,bidirectional_a_star,distance,graph_100,3.02,89,89,89,68,68,68,157,157,157,-1.1925411177130576e-14,0.0,10,realistic,43,1.57,1.57,1.57
N_0_0,N_9_4,10,True,66.9438629997967,66.9438629997967,65.58,0.7383999181911349,0.7907600025646389,1.0609000455588102,bidirectional_a_star,distance,graph_100,3.02,88,88,88,84,84,84,172,172,172,0.0,0.0,10,realistic,43,1.72,1.72,1.72
N_0_0,N_8_9,10,True,54.468824017441264,54.468824017441264,61.38,0.6407999899238348,0.6530799902975559,0.6899000145494938,bidirectional_a_star,distance,graph_100,3.02,86,86,86,64,64,64,150,150,150,0.0,0.0,10,realistic,43,1.5,1.5,1.5
N_0_0,N_8_4,10,True,53.962092766875536,53.96209276687554,58.699999999999996,0.6558999884873629,0.678119994699955,0.7462999783456326,bidirectional_a_star,distance,graph_100,3.02,88,88,88,63,63,63,151,151,151,-1.3167442167777907e-14,0.0,10,realistic,43,1.51,1.51,1.51
N_0_0,N_7_9,10,True,61.783527384914024,61.783527384914024,70.21000000000001,0.6882000016048551,0.7020400022156537,0.7254000520333648,bidirectional_a_star,distance,graph_100,3.02,89,89,89,75,75,75,164,164,164,0.0,0.0,10,realistic,43,1.64,1.64,1.64
N_0_0,N_9_9,10,True,119.67999999999999,62.27353293908665,119.67999999999999,0.2604000037536025,0.2734599984250963,0.31180004589259624,a_star_active_alt,time,graph_100,3.02,,,,,,,48,48,48,0.0,10.19649999216199,10,realistic,43,0.48,0.48,0.48
